P24482	P36132
P24482	P50264
P24482	Q03785
P24482	Q03220
P24482	P38315
P24482	P29509
P24482	P27515
P24482	P37366
P38828	P53973
P38828	Q03785
P38828	P38315
P38828	Q03220
P38828	Q08361
P38828	P27515
P38828	P37366
P38828	P32906
P15179	P38315
P15179	Q03785
P15179	Q03220
P15179	P27882
P15179	P32906
P15179	P40103
P15179	P27515
P15179	Q08361
Q3E6R5	P32344
Q3E6R5	Q03785
Q3E6R5	Q03220
Q3E6R5	P38315
Q3E6R5	P29509
Q3E6R5	P40103
Q3E6R5	P27515
Q3E6R5	P32906
P34909	Q03785
P34909	Q03220
P34909	P38315
P34909	P29509
P34909	P40103
P34909	Q08361
P34909	P32906
P34909	P27515
P32787	P38315
P32787	Q03785
P32787	Q03220
P32787	P29509
P32787	P32447
P32787	P37366
P32787	P27515
P32787	P32906
P09435	P38315
P09435	Q03785
P09435	Q03220
P09435	P32906
P09435	P27515
P09435	P40103
P09435	Q08361
P09435	P29509
P21190	Q08118
P21190	P38315
P21190	Q03785
P21190	Q03220
P21190	P29509
P21190	P32906
P21190	P27515
A0A023PZM3	P38315
A0A023PZM3	Q03785
A0A023PZM3	Q03220
A0A023PZM3	O13534
A0A023PZM3	Q12012
A0A023PZM3	P29509
A0A023PZM3	P37366
A0A023PZM3	Q08361
P14164	P38315
P14164	Q03220
P14164	Q03785
P14164	Q08361
P14164	P27515
P14164	P29509
P14164	P32447
P14164	P40103
Q99257	Q03220
Q99257	P38315
Q99257	Q03785
Q99257	P29509
Q99257	P32906
Q99257	P40103
Q99257	Q08361
Q99257	P32447
Q12445	P38315
Q12445	Q03220
Q12445	Q03785
Q12445	Q08361
Q12445	P29509
Q12445	P37366
Q12445	P32447
Q12445	P27515
P40522	P25039
P40522	P34225
P40522	Q03785
P40522	Q03220
P40522	P38315
P40522	P32447
P40522	P37366
P40522	P32906
P40522	Q08361
P53195	P25638
P53195	P38805
P53195	P38315
P53195	Q03785
P53195	Q03220
P53195	P40103
P53195	P32906
P53195	Q08361
P53195	P27515
Q07457	Q03785
Q07457	Q03220
Q07457	P38315
Q07457	P37366
Q07457	P27515
Q07457	Q08361
Q07457	P29509
Q07457	P32447
P37254	Q03785
P37254	Q03220
P37254	P38315
P37254	P29509
P37254	Q08361
P37254	P32906
P37254	P27515
P37254	P32447
P28263	Q03785
P28263	Q03220
P28263	P38315
P28263	P27515
P28263	P29509
P28263	Q08361
P28263	P40103
P28263	P32447
Q04199	Q03785
Q04199	Q03220
Q04199	P38315
Q04199	P29509
Q04199	P32906
Q04199	Q08361
Q04199	P27515
Q04199	P32447
P48567	P38315
P48567	Q03785
P48567	Q03220
P48567	P27515
P48567	Q08361
P48567	P29509
P48567	P32447
P48567	P37366
P38113	P38315
P38113	Q03785
P38113	Q03220
P38113	Q08910
P38113	P27882
P38113	P32906
P38113	P40103
P38113	P27515
P39937	Q03785
P39937	P38315
P39937	Q03220
P39937	P37366
P39937	P27515
P39937	P32447
P39937	Q08361
P39937	P40103
P07261	Q06152
P07261	Q03785
P07261	Q03220
P07261	P38315
P07261	Q08361
P07261	P27515
P07261	P32447
P07261	P37366
P07261	P29509
P25559	Q03785
P25559	P38315
P25559	Q03220
P25559	P32906
P25559	Q08361
P25559	P40103
P25559	P29509
P25559	P27515
P32323	P39961
P32323	P36121
P32323	P56508
P32323	P47079
P32323	P40335
P32323	P53171
P32323	P07807
P32323	Q99316
P53217	P28005
P53217	P53885
P53217	P38315
P53217	Q03785
P53217	Q03220
P53217	P27515
P53217	P29509
P53217	P32447
P22214	Q03785
P22214	Q03220
P22214	P38315
P22214	Q08361
P22214	P27515
P22214	P29509
P22214	P32447
P22214	P40103
P39709	P49723
P39709	P27825
P39709	P40018
P39709	P38629
P39709	P47821
P39709	P40093
P39709	P54858
P39709	P33550
P39709	P38315
P33312	Q03785
P33312	P38315
P33312	Q03220
P33312	P29509
P33312	Q08361
P33312	P27515
P33312	P32906
P33312	P40103
P23287	P38353
P23287	P38848
P23287	P40489
P23287	Q05497
P23287	P34730
P23287	P09368
P23287	P39962
Q12326	P40448
Q12326	P17065
Q12326	Q08929
Q12326	P32559
Q12326	P53275
Q12326	Q03785
Q12326	P38315
Q12326	Q03220
P36112	Q03220
P36112	Q03785
P36112	P38315
P36112	P29509
P36112	P40103
P36112	Q08361
P36112	P27515
P36112	P32906
P39971	P23638
P39971	P38734
P39971	P23202
P39971	P38315
P39971	Q03785
P39971	Q03220
P53878	Q03220
P53878	P38315
P53878	Q03785
P53878	P37366
P53878	Q08361
P53878	P32447
P53878	P29509
P53878	P27515
P27616	P38315
P27616	Q03220
P27616	Q03785
P27616	Q08361
P27616	P40103
P27616	P32906
P27616	P29509
P27616	P27515
Q02863	Q03785
Q02863	P38315
Q02863	Q03220
Q02863	P27515
Q02863	Q08361
Q02863	P32447
Q02863	P37366
Q02863	P32906
Q02159	Q03785
Q02159	P38315
Q02159	Q03220
Q02159	P29509
Q02159	P40103
Q02159	P32906
Q02159	P27515
Q02159	Q08361
Q08058	P38315
Q08058	Q03785
Q08058	Q03220
Q08058	P32447
Q08058	P29509
Q08058	P27515
Q08058	Q08361
Q08058	P40103
Q08058	P32906
Q02888	P38315
Q02888	Q03220
Q02888	Q03785
Q02888	P40103
Q02888	P32906
Q02888	Q08361
Q02888	P27515
Q02888	P29509
Q02457	P38315
Q02457	Q03785
Q02457	Q03220
Q02457	P32906
Q02457	Q08361
Q02457	P27515
Q02457	P40103
Q02457	P37366
Q02457	P29509
P32381	P54003
P32381	Q03220
P32381	Q03785
P32381	P38315
P32381	P27515
P32381	Q08361
P32381	P32447
P32381	P37366
P32381	P40103
P27810	P36154
P27810	P38315
P27810	Q03785
P27810	Q03220
P27810	P27515
P27810	Q08361
P27810	P32447
P00815	Q03785
P00815	Q03220
P00815	P38315
P00815	P29509
P00815	Q08361
P00815	P32906
P00815	P27515
P00815	P32447
P40056	P38315
P40056	Q03220
P40056	Q03785
P40056	P37366
P40056	P29509
P40056	Q08361
P40056	P32447
P40056	P27515
P14904	P38315
P14904	Q03785
P14904	Q03220
P14904	P40103
P14904	P32906
P14904	P27515
P14904	Q08361
P14904	P32447
P53128	P38315
P53128	Q03785
P53128	Q03220
P53128	P27515
P53128	P32906
P53128	P40103
P53128	Q08361
P53128	P32447
P53264	Q03220
P53264	P38315
P53264	Q03785
P53264	P32447
P53264	P37366
P53264	P27515
P53264	Q08361
Q05473	Q12036
Q05473	P38315
Q05473	Q03785
Q05473	Q03220
Q05473	P40103
Q05473	P32447
Q05473	P37366
Q05473	P27515
Q05473	P32906
Q12433	P38315
Q12433	Q03785
Q12433	Q03220
Q12433	P27515
Q12433	P40103
Q12433	Q08361
Q12433	P32906
Q12433	P32447
Q05635	P38315
Q05635	Q03785
Q05635	Q03220
Q05635	P40103
Q05635	P29509
Q05635	P32906
Q05635	P27515
Q05635	Q08361
P50087	Q12156
P50087	Q03220
P50087	Q03785
P50087	P38315
P50087	P29509
P50087	Q08361
P50087	P32447
P50087	P27515
P08465	P38315
P08465	Q03785
P08465	Q03220
P08465	P32906
P08465	P40103
P08465	P27515
P08465	Q08361
P08465	P29509
P57743	P38315
P57743	Q03785
P57743	Q03220
P57743	P40103
P57743	P32906
P57743	Q08361
P57743	P27515
P57743	P37366
P57743	P32447
P53833	Q06224
P53833	P38315
P53833	Q03220
P53833	Q03785
P53833	Q08361
P53833	P40103
P53833	P37366
P53833	P32906
Q03653	Q03785
Q03653	P38315
Q03653	Q03220
Q03653	P27515
Q03653	P32447
Q03653	P29509
Q03653	P32906
Q03653	P37366
P53980	P38315
P53980	Q03785
P53980	Q03220
P53980	P32906
P53980	Q08361
P53980	P27515
P53980	P40103
P53980	P32447
P40187	Q03785
P40187	Q03220
P40187	P38315
P40187	P37366
P40187	P32906
P40187	P32447
P40187	Q08361
Q04301	P38315
Q04301	Q03785
Q04301	Q03220
Q04301	Q08361
Q04301	P29509
Q04301	P27515
Q04301	P40103
Q04301	P32447
Q08686	Q03220
Q08686	P38315
Q08686	Q03785
Q08686	P32906
Q08686	P27515
Q08686	Q08361
Q08686	P32447
Q08686	P29509
P47181	P38353
P47181	P38848
P47181	Q05497
P47181	P40489
P47181	P34730
P47181	P09368
P47181	P39962
P43605	Q03785
P43605	Q03220
P43605	P38315
P43605	P29509
P43605	P37366
P43605	P27515
P43605	P40103
P43605	Q08361
P13130	Q03220
P13130	Q03785
P13130	P38315
P13130	P29509
P13130	P40103
P13130	P37366
P13130	Q08361
P13130	P32906
P25621	P38315
P25621	Q03785
P25621	Q03220
P25621	P32906
P25621	P40103
P25621	P29509
P25621	Q08361
P25621	P27515
P20606	Q03220
P20606	Q03785
P20606	P38315
P20606	Q08361
P20606	P37366
P20606	P27515
P20606	P32906
P20606	P40103
P14743	Q03220
P14743	Q03785
P14743	P38315
P14743	P29509
P14743	Q08361
P14743	P27515
P14743	P32447
P14743	P37366
P39551	P38315
P39551	Q03220
P39551	Q03785
P39551	Q08361
P39551	P27515
P39551	P37366
P39551	P29509
P39551	P40103
P39551	P32906
P53249	Q03220
P53249	P38315
P53249	Q03785
P53249	P29509
P53249	P27515
P53249	Q08361
P53249	P32447
P53249	P40103
P29461	P39952
P29461	P36015
P29461	P36019
P29461	P20436
P29461	Q03220
P29461	Q03785
P29461	P38315
P29461	Q08361
P29461	P32906
P38081	Q03785
P38081	Q03220
P38081	P38315
P38081	Q08361
P38081	P32447
P38081	P27515
P38081	P37366
P38081	P40103
P32561	P38315
P32561	Q03785
P32561	Q03220
P32561	P40103
P32561	P29509
P32561	P32906
P32561	Q08361
P32561	P27515
P36143	Q03220
P36143	Q03785
P36143	P38315
P36143	Q08361
P36143	P40103
P36143	P27515
P36143	P29509
P36143	P32906
Q08966	Q03220
Q08966	Q03785
Q08966	P38315
Q08966	P29509
Q08966	Q08361
Q08966	P27515
Q08966	P40103
Q08966	P32447
P80235	P38315
P80235	Q03220
P80235	Q03785
P80235	P29509
P80235	Q08361
P80235	P32447
P80235	P40103
P80235	P27515
P40957	Q03785
P40957	P38315
P40957	Q03220
P40957	P40103
P40957	P32906
P40957	P29509
P40957	Q08361
P40957	P27515
P25046	P36002
P25046	P38315
P25046	Q03785
P25046	Q03220
P25046	P40103
P25046	P32447
P25046	Q08361
Q07825	P38315
Q07825	Q03785
Q07825	Q03220
Q07825	P29509
Q07825	P37366
Q07825	Q08361
Q07825	P27515
Q07825	P40103
Q04410	P47124
Q04410	Q07688
Q04410	P25341
Q04410	P40166
Q04410	Q08225
Q04410	P50095
Q04410	Q03785
Q04410	P38315
P08432	P0CX53
P08432	Q08273
P08432	Q12450
P08432	Q3E840
P08432	Q08412
P08432	P47159
Q06147	Q03759
Q06147	P38353
Q06147	Q03220
Q06147	Q03785
Q06147	P38315
Q06147	P29509
Q06147	Q08361
Q06147	P40103
P47026	Q03220
P47026	P38315
P47026	Q03785
P47026	Q08361
P47026	P27515
