2493	6094	0.25497630331753557
4121	2588	0.14218009478672985
7448	2588	0.031563981042654024
5768	2588	0.028815165876777248
8919	2588	0.02976303317535545
8217	2588	0.028815165876777248
2510	4683	0.1061611374407583
5987	4238	0.26587677725118486
8108	4238	0.26587677725118486
355	4238	0.15165876777251186
295	4238	0.15734597156398103
4105	4238	0.08720379146919431
8748	4238	0.05308056872037915
5214	4238	0.10900473933649289
7210	4238	0.08388625592417062
10044	4238	0.08246445497630332
8966	4238	0.15071090047393365
7950	4238	0.14123222748815165
1912	4238	0.08009478672985781
1224	4238	0.2661137440758294
964	4238	0.1023696682464455
1335	4238	0.07819905213270142
304	4238	0.06492890995260664
8978	4238	0.08720379146919431
8919	725	0.02900473933649289
8211	725	0.06919431279620854
1490	725	0.029383886255924172
8061	3309	0.15545023696682464
5987	3872	0.08483412322274882
8108	3872	0.08246445497630332
6322	3872	0.08246445497630332
355	3872	0.0867298578199052
295	3872	0.09052132701421801
4105	3872	0.08293838862559241
8748	3872	0.07535545023696683
5214	3872	0.08388625592417062
7210	3872	0.06587677725118483
10044	3872	0.10284360189573459
8966	3872	0.08767772511848342
7950	3872	0.08909952606635071
1912	3872	0.15402843601895735
1224	3872	0.08246445497630332
964	3872	0.08341232227488152
1335	3872	0.11563981042654028
304	3872	0.042890995260663506
8978	3872	0.0437914691943128
704	5898	0.04308056872037915
5987	1096	0.08056872037914692
8108	1096	0.08104265402843602
6322	1096	0.08104265402843602
355	1096	0.09004739336492891
295	1096	0.08862559241706161
4105	1096	0.12274881516587678
8748	1096	0.04834123222748815
5214	1096	0.23838862559241705
7210	1096	0.10568720379146919
10044	1096	0.04071090047393365
8966	1096	0.0881516587677725
7950	1096	0.06872037914691943
1912	1096	0.06824644549763033
1224	1096	0.08246445497630332
964	1096	0.23317535545023696
1335	1096	0.06635071090047394
304	1096	0.052132701421800945
8978	1096	0.04976303317535545
5987	2497	0.16208530805687205
8108	2497	0.16303317535545023
6322	2497	0.14454976303317535
355	2497	0.2720379146919431
295	2497	0.25260663507109005
4105	2497	0.09573459715639811
8748	2497	0.05545023696682464
5214	2497	0.10568720379146919
7210	2497	0.0895734597156398
10044	2497	0.07772511848341232
8966	2497	0.26872037914691943
7950	2497	0.14123222748815165
1912	2497	0.08720379146919431
11117	2497	0.03924170616113744
1224	2497	0.15876777251184834
964	2497	0.10853080568720379
1335	2497	0.07535545023696683
304	2497	0.07061611374407582
8978	2497	0.11421800947867299
5987	2116	0.12654028436018958
8108	2116	0.12511848341232226
6322	2116	0.11848341232227488
355	2116	0.15023696682464455
295	2116	0.15260663507109004
4105	2116	0.08909952606635071
8748	2116	0.06587677725118483
5214	2116	0.08767772511848342
7210	2116	0.07393364928909953
10044	2116	0.04663507109004739
8966	2116	0.15023696682464455
7950	2116	0.11137440758293839
1912	2116	0.08388625592417062
1224	2116	0.12606635071090047
964	2116	0.0938388625592417
1335	2116	0.08009478672985781
304	2116	0.06682464454976303
8978	2116	0.07156398104265403
1557	4682	0.15023696682464455
5987	4613	0.09194312796208531
8108	4613	0.0909952606635071
6322	4613	0.08530805687203792
355	4613	0.08720379146919431
295	4613	0.0938388625592417
4105	4613	0.28199052132701424
8748	4613	0.061611374407582936
5214	4613	0.15165876777251186
7210	4613	0.11943127962085308
10044	4613	0.06540284360189573
8966	4613	0.0938388625592417
7950	4613	0.0924170616113744
1912	4613	0.07298578199052133
1224	4613	0.08720379146919431
964	4613	0.14881516587677726
1335	4613	0.08009478672985781
304	4613	0.06303317535545024
8978	4613	0.047867298578199054
5987	3430	0.07772511848341232
8108	3430	0.07677725118483412
6322	3430	0.08483412322274882
355	3430	0.07772511848341232
295	3430	0.07393364928909953
4105	3430	0.11658767772511848
8748	3430	0.03540284360189574
5214	3430	0.12417061611374408
7210	3430	0.26398104265402844
10044	3430	0.03511848341232227
8966	3430	0.08056872037914692
7950	3430	0.08104265402843602
1912	3430	0.06445497630331753
1224	3430	0.08388625592417062
964	3430	0.12085308056872038
1335	3430	0.06824644549763033
304	3430	0.05260663507109005
8978	3430	0.03540284360189574
9459	2434	0.05781990521327014
3891	5402	0.12227488151658768
3891	1574	0.12227488151658768
3092	1889	0.12938388625592417
6782	1889	0.16255924170616115
231	5274	0.05260663507109005
2826	5274	0.03853080568720379
6160	5274	0.11850710900473935
1118	5274	0.052132701421800945
2633	5274	0.03009478672985782
10153	5274	0.05829383886255924
10575	5274	0.12867298578199052
5576	5274	0.44691943127962086
8374	6470	0.06966824644549763
703	6470	0.06919431279620854
10627	6470	0.04578199052132701
10886	6470	0.058767772511848344
9594	6470	0.04270142180094787
5057	6470	0.06208530805687204
1262	6470	0.04109004739336493
10784	6470	0.131042654028436
9269	6470	0.042890995260663506
4417	6470	0.035971563981042655
6116	6470	0.04881516587677725
6183	6470	0.032511848341232226
2133	6470	0.06919431279620854
1869	6470	0.03521327014218009
5678	6470	0.04454976303317536
3950	6470	0.04090047393364929
5504	6470	0.06872037914691943
18	6470	0.06492890995260664
9095	6470	0.07251184834123223
1546	6470	0.06919431279620854
153	6470	0.036872037914691944
674	6470	0.04526066350710901
4469	6470	0.05071090047393365
7352	6470	0.05308056872037915
10150	6470	0.07440758293838863
6874	6470	0.04417061611374408
8084	6470	0.05781990521327014
11097	6470	0.04976303317535545
5624	6470	0.045829383886255924
5510	6470	0.05071090047393365
7923	6470	0.05402843601895735
10583	6470	0.042180094786729856
4576	6470	0.04199052132701422
2547	6470	0.109478672985782
2764	6470	0.036682464454976305
6972	6470	0.06398104265402843
8328	6470	0.04123222748815166
5422	6470	0.04123222748815166
9016	6470	0.03540284360189574
33	6470	0.08199052132701422
4045	6470	0.053554502369668244
3575	6470	0.06824644549763033
2292	6470	0.06966824644549763
11106	6470	0.030853080568720378
2859	6470	0.039620853080568716
2323	6470	0.03502369668246446
3560	6470	0.052132701421800945
5431	6470	0.03744075829383886
7336	6470	0.03630331753554502
3163	6470	0.06350710900473934
149	6470	0.04739336492890995
10142	6470	0.040142180094786734
544	6470	0.07393364928909953
6355	6470	0.07014218009478673
2640	6470	0.05687203791469194
9708	6470	0.03450236966824644
4128	6470	0.05687203791469194
4680	6470	0.03744075829383886
5583	6470	0.03815165876777251
10213	6470	0.04516587677725118
8126	6470	0.039431279620853084
168	6470	0.035781990521327016
4373	6470	0.04071090047393365
724	6470	0.05402843601895735
10009	6470	0.0414218009478673
6482	6470	0.03744075829383886
8583	6470	0.05687203791469194
8830	6470	0.08009478672985781
2196	6470	0.04739336492890995
4665	6470	0.04834123222748815
1831	6470	0.039431279620853084
5383	6470	0.04729857819905213
3691	6470	0.06540284360189573
8698	6470	0.03777251184834123
10728	6470	0.046350710900473935
26	4031	0.08104265402843602
9813	916	0.21374407582938387
9813	1197	0.22180094786729856
10134	1926	0.12890995260663507
9211	1795	0.03815165876777251
4687	5708	0.11492890995260663
10813	5708	0.6786729857819905
8265	5378	0.06824644549763033
305	1700	0.02957345971563981
3722	1700	0.24360189573459715
10784	6137	0.04601895734597156
9269	6137	0.031232227488151663
6116	6137	0.039620853080568716
5678	6137	0.03815165876777251
18	6137	0.03213270142180095
4469	6137	0.033222748815165876
7352	6137	0.03853080568720379
10150	6137	0.03303317535545024
6874	6137	0.03265402843601896
